id|title|body|department|sentiment
1465|Alla domanda se...|Alla domanda se il pesce fosse crudo o cotto ci è stato risposto Boh!|F&B|neg
1466|Abbiamo ordinato primi...|Abbiamo ordinato primi di pesce: spaghetti alle cozze e spaghetti con pescatrice, entrambi cucinati in modo pessimo.|F&B|neg
1467|Il vino che...|Il vino che dovrebbe essere il punto di forza è accettabile ma niente di straordinario.|F&B|neg
1468|Il vino che...|Il vino che dovrebbe essere il punto di forza è passabile ma niente di straordinario.|F&B|neg
1469|Ci hanno servito...|Ci hanno servito dei vini veramente discutibili.|F&B|neg
1470|L'agnello è stato...|L'agnello è stato cotto sulla stessa griglia del pesce.|F&B|neg
1471|Ti promettono contorni...|Ti promettono contorni di verdure dell'orto ma tutto quello che ti arriva è una patata al forno con salsa barbecue.|F&B|neg
1472|Pesce non fresco....|Pesce non fresco. Lo scampo era certamente avariato ma, ahimè lo abbiamo scoperto solo un’ora dopo.|F&B|neg
1473|Qualità delle materie...|Qualità delle materie prime e competenza della cucina oltremodo sotto la media|F&B|neg
1474|Qualità delle materie...|Qualità delle materie prime e competenza della cucina oltremodo sotto la sufficienza.|F&B|neg
1475|Scelta limitata di...|Scelta limitata di piatti, mancanza di opzioni per diete particolari (vegetariani, vegani).|F&B|neg
1476|Scelta limitata di...|Scelta limitata di piatti, mancanza di opzioni per diete specifiche (vegetariani, vegani).|F&B|neg
1477|Scelta ristretta di...|Scelta ristretta di piatti, mancanza di opzioni per diete particolari (vegetariani, vegani).|F&B|neg
1478|Scelta ristretta di...|Scelta ristretta di piatti, mancanza di opzioni per diete specifiche (vegetariani, vegani).|F&B|neg
1479|Piatti poco curati...|Piatti poco curati nell’aspetto, porzioni troppo piccole|F&B|neg
1480|Piatti poco curati...|Piatti poco curati nell’aspetto, porzioni troppo scarne.|F&B|neg
1481|Servizio lento e...|Servizio lento e disorganizzato nel servire cibo e bevande. Attese interminabili e piatti giunti freddi.|F&B|neg
1482|I tavoli erano...|I tavoli erano sporchi e le stoviglie non pulite correttamente.|F&B|neg
1483|I tavoli erano...|I tavoli erano sporchi e le stoviglie non sanificate correttamente.|F&B|neg
1484|I tavoli erano...|I tavoli erano lerci e le stoviglie non pulite correttamente.|F&B|neg
1485|I tavoli erano...|I tavoli erano lerci e le stoviglie non sanificate correttamente.|F&B|neg
1486|I tavoli erano...|I tavoli erano luridi e le stoviglie non pulite correttamente.|F&B|neg
1487|I tavoli erano...|I tavoli erano luridi e le stoviglie non sanificate correttamente.|F&B|neg
1488|Rumore eccessivo al...|Rumore eccessivo al ristorante, temperatura sgradevole, arredamento poco confortevole e trascurato.|F&B|neg
1489|frastuono eccessivo al...|frastuono eccessivo al ristorante, temperatura sgradevole, arredamento poco confortevole e trascurato.|F&B|neg
1490|Durante ogni servizio...|Durante ogni servizio c'è sempre la telecronaca di qualche partita ad altissimo volume.|F&B|neg
1491|Prezzo decisamente troppo...|Prezzo decisamente troppo alto rispetto alla qualità espressa.|F&B|neg
1492|Prezzo decisamente troppo...|Prezzo decisamente troppo elevato rispetto alla qualità espressa.|F&B|neg
1493|Hanno sbagliato piatti...|Hanno sbagliato piatti e sbagliato le ordinazioni 2 volte durante la stessa cena.|F&B|neg
1494|Hanno sbagliato piatti...|Hanno sbagliato piatti e sbagliato le comande 2 volte durante la stessa cena.|F&B|neg
1495|Hanno sostituito degli...|Hanno sostituito degli ingredienti esauriti con altri diversi senza avvisarci.|F&B|neg
1496|Hanno sostituito degli...|Hanno sostituito degli ingredienti terminati con altri diversi senza avvisarci.|F&B|neg
1497|Hanno modificato degli...|Hanno modificato degli ingredienti esauriti con altri diversi senza avvisarci.|F&B|neg
1498|Hanno modificato degli...|Hanno modificato degli ingredienti terminati con altri diversi senza avvisarci.|F&B|neg
1499|L’evento a tema...|L’evento a tema organizzato dal ristorante è stato deludente: pochi piatti, male assortiti e personale impreparato.|F&B|neg
1500|Ho ordinato pranzo...|Ho ordinato pranzo in camera e dopo un’ora ancora non avevo ricevuto nulla, senza alcuna spiegazione dal personale.|F&B|neg
1501|Ho ordinato cena...|Ho ordinato cena in camera e dopo un’ora ancora non avevo ricevuto nulla, senza alcuna spiegazione dal personale.|F&B|neg
1502|Il cameriere era...|Il cameriere era scortese e sembrava infastidito dalle nostre domande sul menù.|F&B|neg
1503|Il cameriere era...|Il cameriere era scortese e sembrava seccato dalle nostre domande sul menù.|F&B|neg
1504|Nonostante le nostre...|Nonostante le nostre richieste, il personale di sala è stato poco attento e ha dimenticato alcune portate.|F&B|neg
1505|Promettono prodotti locali...|Promettono prodotti locali ma spesso servono cibi industriali e poco freschi.|F&B|neg
1506|Assicurano prodotti locali...|Assicurano prodotti locali ma spesso servono cibi industriali e poco freschi.|F&B|neg
1507|Piatti troppo elaborati...|Piatti troppo elaborati che non rispettano i sapori tradizionali, deludente.|F&B|neg
1508|Piatti troppo elaborati...|Piatti troppo elaborati che non rispecchiano i sapori tradizionali, deludente.|F&B|neg
1509|Piatti troppo complessi...|Piatti troppo complessi che non rispettano i sapori tradizionali, deludente.|F&B|neg
1510|Piatti troppo complessi...|Piatti troppo complessi che non rispecchiano i sapori tradizionali, deludente.|F&B|neg
1511|Cibo insipido e...|Cibo insipido e presentazione trascurata, non invoglia a mangiare.|F&B|neg
1512|Cibo scialbo e...|Cibo scialbo e presentazione trascurata, non invoglia a mangiare.|F&B|neg
1513|Il menù promette...|Il menù promette piatti ricchi ma arriva sempre qualcosa di molto diverso.|F&B|neg
1514|Non hanno saputo...|Non hanno saputo gestire la mia intolleranza, rischio allergia evitabile.|F&B|neg
1515|L’evento di degustazione...|L’evento di degustazione è stato mal organizzato vini non abbinati bene|F&B|neg
1516|L’evento di degustazione...|L’evento di degustazione è stato mal organizzato vini non abbinati correttamente.|F&B|neg
1517|L’evento di degustazione...|L’evento di degustazione è stato mal gestito, vini non abbinati bene|F&B|neg
1518|L’evento di degustazione...|L’evento di degustazione è stato mal gestito, vini non abbinati correttamente.|F&B|neg
1519|Il ristorante chiude...|Il ristorante chiude troppo presto, impossibile cenare tardi.|F&B|neg
1520|Prezzi troppo alti...|Prezzi troppo alti per la qualità offerta, non vale la pena.|F&B|neg
1521|Prezzi troppo elevati...|Prezzi troppo elevati per la qualità offerta, non vale la pena.|F&B|neg
1522|Tempi biblici tra...|Tempi biblici tra una portata e l'altra e un pezzo di plastica nella macedonia.|F&B|neg
1523|Tempi lunghissimi tra...|Tempi lunghissimi tra una portata e l'altra e un pezzo di plastica nella macedonia.|F&B|neg
1524|Peccato che per...|Peccato che per i celiaci non abbiano nulla da mangiare se non 2 arachidi e 4 semi di zucca.|F&B|neg
1525|Peccato che per...|Peccato che per i celiaci non abbiano nulla da servire se non 2 arachidi e 4 semi di zucca.|F&B|neg
1526|Personale ma soprattutto...|Personale ma soprattutto titolari molto sgarbati e classisti.|F&B|neg
1527|Personale ma soprattutto...|Personale ma soprattutto proprietari molto sgarbati e classisti.|F&B|neg
1528|addetti ma soprattutto...|addetti ma soprattutto titolari molto sgarbati e classisti.|F&B|neg
1529|addetti ma soprattutto...|addetti ma soprattutto proprietari molto sgarbati e classisti.|F&B|neg
1530|Aperitivo annacquato che...|Aperitivo annacquato che non sapeva di nulla.|F&B|neg
1531|Menù troppo limitato...|Menù troppo limitato e poche alternative per bambini.|F&B|neg
1532|Menù troppo limitato...|Menù troppo limitato e scarse alternative per bambini.|F&B|neg
1533|Menù troppo ristretto...|Menù troppo ristretto e poche alternative per bambini.|F&B|neg
1534|Menù troppo ristretto...|Menù troppo ristretto e scarse alternative per bambini.|F&B|neg
1535|Un po’ di...|Un po’ di confusione nella gestione delle prenotazioni e delle varie formule proposte.|F&B|neg
1536|Un po’ di...|Un po’ di caos nella gestione delle prenotazioni e delle varie formule proposte.|F&B|neg
1537|Non ci sono...|Non ci sono state date indicazioni chiare sul cibo e questo ha penalizzato l'esperienza.|F&B|neg
1538|Non ci sono...|Non ci sono state date informazioni chiare sul cibo e questo ha penalizzato l'esperienza.|F&B|neg
1539|Abbiamo ordinato due...|Abbiamo ordinato due calici di sangria accompagnati da un tagliere misto. La qualità del cibo è stata piuttosto scarsa.|F&B|neg
1540|Cocktail e pasti...|Cocktail e pasti preparati in modo sbrigativo e senza troppa fantasia.|F&B|neg
1541|Nel ristorante interno,...|Nel ristorante interno, la playlist proposta risultava poco in linea con l’ambiente e l’atmosfera.|F&B|neg
1542|Troppo caos. Bambini...|Troppo caos. Bambini fuori controllo che correvano ed urlavano ovunque.|F&B|neg
1543|Molti aspetti migliorabili...|Molti aspetti migliorabili sul piano dell’organizzazione e del servizio ai tavoli.|F&B|neg
1544|Nessuna possibilità di...|Nessuna possibilità di pranzare in camera. Inaccettabile in un 5 stelle.|F&B|neg
1545|Nessuna possibilità di...|Nessuna possibilità di pranzare in camera. Inaccettabile in un 4 stelle.|F&B|neg
1546|Nessuna possibilità di...|Nessuna possibilità di cenare in camera. Inaccettabile in un 5 stelle.|F&B|neg
1547|Nessuna possibilità di...|Nessuna possibilità di cenare in camera. Inaccettabile in un 4 stelle.|F&B|neg
1548|Aperitivo da migliorare,...|Aperitivo da migliorare, non all'altezza del posto. Prezzi leggermente alti.|F&B|neg
1549|Sono arrivati a...|Sono arrivati a prenderci l'ordine dopo circa mezz'ora dall'ingresso|F&B|neg
1550|Sono arrivati a...|Sono arrivati a prenderci l'ordine dopo circa mezz'ora arrivo.|F&B|neg
1551|Cibo pessimo, chiacchere...|Cibo pessimo, chiacchere a voce alta e scortesia.|F&B|neg
1552|Cibo pessimo, conversazioni...|Cibo pessimo, conversazioni a voce alta e scortesia.|F&B|neg
1553|Il barman ha...|Il barman ha rotto un bicchiere mentre preparava il mio cocktail.|F&B|neg
1554|Scortesi, poco chiari...|Scortesi, poco chiari cibo surgelato.|F&B|neg
1555|Scortesi, poco trasparenti,...|Scortesi, poco trasparenti, cibo surgelato.|F&B|neg
1556|Gli arrosticini sono...|Gli arrosticini sono tutto grasso e la carne è stopposa, esperienza pessima|F&B|neg
1557|Gli arrosticini sono...|Gli arrosticini sono tutto grasso e la carne è stopposa, esperienza deludente,|F&B|neg
1558|Pessimo rapporto qualità...|Pessimo rapporto qualità prezzo.... Molti piatti sono stati rimandati indietro.|F&B|neg
1559|Purtroppo siamo stati...|Purtroppo siamo stati fortemente delusi dai piatti che ci hanno servito.|F&B|neg
1560|Purtroppo siamo rimasti...|Purtroppo siamo rimasti fortemente delusi dai piatti che ci hanno servito.|F&B|neg
1561|Abbiamo trovato poca...|Abbiamo trovato poca elaborazione e ricerca, sopratutto nei secondi piatti.|F&B|neg
1562|Abbiamo trovato poca...|Abbiamo trovato poca elaborazione e ricerca, specialmente nei secondi piatti.|F&B|neg
1563|Le porzioni erano...|Le porzioni erano davvero scarse rispetto al prezzo. La mia bistecca si è rivelata una fettina quasi impercettibile.|F&B|neg
1564|Cucina vegetariana sminuita...|Cucina vegetariana sminuita e banalizzata; poca scelta e mediocrità nei piatti.|F&B|neg
1565|Cucina vegetariana sottovalutata...|Cucina vegetariana sottovalutata e banalizzata; poca scelta e mediocrità nei piatti.|F&B|neg
1566|Menu degustazione molto...|Menu degustazione molto deludente e ad un prezzo elevatissimo.|F&B|neg
1567|Menu degustazione molto...|Menu degustazione molto deludente e ad un costo elevatissimo.|F&B|neg
1568|Il menù del...|Il menù del giorno è ciò che è avanzato in cucina dal giorno prima.|F&B|neg
1569|Il menù del...|Il menù del giorno è ciò che è rimasto in cucina dal giorno prima.|F&B|neg
1570|Fritti unti e...|Fritti unti e cotti male. Se potete evitate di mangiare qui.|F&B|neg
1571|le sedie e...|le sedie e tavoli della sala colazione non sono confortevoli. Niente tovaglie e servizio molto sbrigativo.|F&B|neg
1572|Alle 8 di...|Alle 8 di mattina il buffet della colazione è già praticamente vuoto. Abbiamo dovuto fare colazione al bar.|F&B|neg
1573|Nessun bar serale...|Nessun bar serale per bevande al rientro in hotel. Desolante.|F&B|neg
1574|La colazione in...|La colazione in sé era limitata e di scarsa qualità. Meglio fare colazione altrove.|F&B|neg
1575|Non riesco a...|Non riesco a capire perché servano una tazza di caffè così schifosa in un hotel così costoso.|F&B|neg
1576|Caffè e cappuccini...|Caffè e cappuccini serviti a colazione erano orribili|F&B|neg
1577|Caffè e cappuccini...|Caffè e cappuccini serviti a colazione erano terribili.|F&B|neg
1578|Nei pranzi e...|Nei pranzi e nelle cene a buffet, pochissimo assortimento.|F&B|neg
1579|I pasti sarebbero...|I pasti sarebbero dovuti essere genuini e freschi ed invece è tutto cibo in scatola.|F&B|neg
1580|Tutte le portate...|Tutte le portate avevano qualche difetto In generale poco gusto e niente raffinatezza|F&B|neg
1581|Tutte le portate...|Tutte le portate avevano qualche difetto In generale poco gusto e niente ricercatezza.|F&B|neg
1582|Tutte le portate...|Tutte le portate avevano qualche errore. In generale poco gusto e niente raffinatezza|F&B|neg
1583|Tutte le portate...|Tutte le portate avevano qualche errore. In generale poco gusto e niente ricercatezza.|F&B|neg
1584|Tutte le pietanze...|Tutte le pietanze avevano qualche difetto In generale poco gusto e niente raffinatezza|F&B|neg
1585|Tutte le pietanze...|Tutte le pietanze avevano qualche difetto In generale poco gusto e niente ricercatezza.|F&B|neg
1586|Tutte le pietanze...|Tutte le pietanze avevano qualche errore. In generale poco gusto e niente raffinatezza|F&B|neg
1587|Tutte le pietanze...|Tutte le pietanze avevano qualche errore. In generale poco gusto e niente ricercatezza.|F&B|neg
1588|In un albergo...|In un albergo non è accettabile che per colazione non servano tè.|F&B|neg
1589|In un albergo...|In un albergo non è tollerabile che per colazione non servano tè.|F&B|neg
1590|Ogni volta che...|Ogni volta che cucinano nell'abergo, un tanfo di cipolla fritta si spande per tutte le camere.|F&B|neg
1591|Ogni volta che...|Ogni volta che cucinano nell'abergo, un tanfo di cipolla fritta si estende per tutte le camere.|F&B|neg
1592|Colazione appena passabile...|Colazione appena passabile con poca offerta di salato e vegano.|F&B|neg
1593|Colazione appena passabile...|Colazione appena passabile con poca varietà di salato e vegano.|F&B|neg
1594|Evitate la colazione...|Evitate la colazione in hotel; in zona si trovano opzioni decisamente migliori.|F&B|neg
1595|Evitate la colazione...|Evitate la colazione in hotel; in zona si trovano situazioni decisamente migliori.|F&B|neg
1596|Colazione a 15...|Colazione a 15 euro a persona in albergo! Mi aspetto di mangiare una bistecca. Da evitare.|F&B|neg
1597|Colazione a 15...|Colazione a 15 euro a persona in albergo! Mi aspetto di gustare una bistecca. Da evitare.|F&B|neg
1598|La colazione compresa...|La colazione compresa nel prezzo prevede 2 fette biscottate e una vaschetta di marmellata|F&B|neg
1599|La colazione compresa...|La colazione compresa nel prezzo prevede 2 fette biscottate e una vaschetta di confettura.|F&B|neg
1600|Tutti i prodotti...|Tutti i prodotti assaggiati sono industriali e veramente di scarsa qualità, non in linea con il resto.|F&B|neg
1601|L'albergo è pubblicizzato...|L'albergo è pubblicizzato come dotato di un bar-ristorante, cosa che forse è così, ma non è aperto.|F&B|neg
