id|title|body|department|sentiment|preprocessed_body
1328|I magnifici murales...|I magnifici murales del ristorante e gli splendidi interni decorati erano deliziosi.|F&B|pos|i magnifici murales del ristorante e gli splendidi interni decorati erano deliziosi
1329|Abbiamo avuto un...|Abbiamo avuto un prosecco in omaggio nella nostra camera che è stato un gesto molto bello|F&B|pos|abbiamo avuto un prosecco in omaggio nella nostra camera che é stato un gesto molto bello
1330|Abbiamo avuto un...|Abbiamo avuto un prosecco in omaggio nella nostra camera che è stato un gesto molto apprezzato.|F&B|pos|abbiamo avuto un prosecco in omaggio nella nostra camera che é stato un gesto molto apprezzato
1331|Abbiamo avuto un...|Abbiamo avuto un prosecco in regalo nella nostra camera che è stato un gesto molto bello|F&B|pos|abbiamo avuto un prosecco in regalo nella nostra camera che é stato un gesto molto bello
1332|Abbiamo avuto un...|Abbiamo avuto un prosecco in regalo nella nostra camera che è stato un gesto molto apprezzato.|F&B|pos|abbiamo avuto un prosecco in regalo nella nostra camera che é stato un gesto molto apprezzato
1333|Buffet aperto molto...|Buffet aperto molto ricco e soddisfacente. E' possibile anche ordinare alla carta per la colazione.|F&B|pos|buffet aperto molto ricco e soddisfacente e possibile anche ordinare alla carta per la colazione
1334|La colazione è...|La colazione è ottima, ma alcune opzioni in più per i vegetariani sarebbe una bella aggiunta.|F&B|pos|la colazione é ottima ma alcune opzioni in più per i vegetariani sarebbe una bella aggiunta
1335|La mini lounge...|La mini lounge esterna è perfetta per un caffè mattutino.|F&B|pos|la mini lounge esterna é perfetta per un caffé mattutino
1336|La mini lounge...|La mini lounge esterna è perfetta per un cappuccino mattutino.|F&B|pos|la mini lounge esterna é perfetta per un cappuccino mattutino
1337|Il bar interno...|Il bar interno offre qualsiasi tipo di colazione continentale e non.|F&B|pos|il bar interno offre qualsiasi tipo di colazione continentale e non
1338|Il bar interno...|Il bar interno offre qualsiasi tipo di breakfast, continentale e non.|F&B|pos|il bar interno offre qualsiasi tipo di breakfast continentale e non
1339|Abbiamo fatto un...|Abbiamo fatto un pasto di 3 portate al ristorante, delizioso. La colazione giornaliera era più che adeguata.|F&B|pos|abbiamo fatto un pasto di 3 portate al ristorante delizioso la colazione giornaliera era più che adeguata
1340|Nell'albergo è presente...|Nell'albergo è presente una terrazza panoramica dove è possibile sorseggiare ottimi drink.|F&B|pos|nell albergo é presente una terrazza panoramica dove é possibile sorseggiare ottimi drink
1341|L'hotel dispone di...|L'hotel dispone di un bar e un ristorante di dimensioni adeguate e ben funzionante.|F&B|pos|l hotel dispone di un bar e un ristorante di dimensioni adeguate e ben funzionante
1342|Bar e lounge...|Bar e lounge molto belli e con un servizio ottimo e attento.|F&B|pos|bar e lounge molto belli e con un servizio ottimo e attento
1343|Bar e lounge...|Bar e lounge molto curati e con un servizio ottimo e attento.|F&B|pos|bar e lounge molto curati e con un servizio ottimo e attento
1344|Abbiamo particolarmente apprezzato...|Abbiamo particolarmente apprezzato l'abbondante colazione a buffet che offriva opzioni sia calde che fredde.|F&B|pos|abbiamo particolarmente apprezzato l abbondante colazione a buffet che offriva opzioni sia calde che fredde
1345|La colazione era...|La colazione era molto buona con molta scelta e abbiamo apprezzato molto il pranzo che abbiamo fatto nel ristorante.|F&B|pos|la colazione era molto buona con molta scelta e abbiamo apprezzato molto il pranzo che abbiamo fatto nel ristorante
1346|Il ristorante dell'hotel...|Il ristorante dell'hotel serve cibo delizioso. Da provare assolutamente.|F&B|pos|il ristorante dell hotel serve cibo delizioso da provare assolutamente
1347|Il ristorante dell'hotel...|Il ristorante dell'hotel serve vino delizioso. Da provare assolutamente.|F&B|pos|il ristorante dell hotel serve vino delizioso da provare assolutamente
1348|Colazione giornaliera inclusa...|Colazione giornaliera inclusa nella tariffa ottima! Selezione di cibo fresco e assortimento di prodotti delizioso.|F&B|pos|colazione giornaliera inclusa nella tariffa ottima selezione di cibo fresco e assortimento di prodotti delizioso
1349|Colazione giornaliera compresa...|Colazione giornaliera compresa nella tariffa ottima! Selezione di cibo fresco e assortimento di prodotti delizioso.|F&B|pos|colazione giornaliera compresa nella tariffa ottima selezione di cibo fresco e assortimento di prodotti delizioso
1350|Colazione a buffet...|Colazione a buffet in stile americano davvero spettacolare con molte opzioni|F&B|pos|colazione a buffet in stile americano davvero spettacolare con molte opzioni
1351|Colazione a buffet...|Colazione a buffet in stile americano davvero spettacolare con molte scelte.|F&B|pos|colazione a buffet in stile americano davvero spettacolare con molte scelte
1352|Colazione a buffet...|Colazione a buffet in stile americano davvero deliziosa con molte opzioni|F&B|pos|colazione a buffet in stile americano davvero deliziosa con molte opzioni
1353|Colazione a buffet...|Colazione a buffet in stile americano davvero deliziosa con molte scelte.|F&B|pos|colazione a buffet in stile americano davvero deliziosa con molte scelte
1354|Colazione a buffet...|Colazione a buffet in stile americano veramente spettacolare con molte opzioni|F&B|pos|colazione a buffet in stile americano veramente spettacolare con molte opzioni
1355|Colazione a buffet...|Colazione a buffet in stile americano veramente spettacolare con molte scelte.|F&B|pos|colazione a buffet in stile americano veramente spettacolare con molte scelte
1356|Colazione a buffet...|Colazione a buffet in stile americano veramente deliziosa con molte opzioni|F&B|pos|colazione a buffet in stile americano veramente deliziosa con molte opzioni
1357|Colazione a buffet...|Colazione a buffet in stile americano veramente deliziosa con molte scelte.|F&B|pos|colazione a buffet in stile americano veramente deliziosa con molte scelte
1358|Quando siamo partiti...|Quando siamo partiti ci hanno fornito una colazione da asporto spettacolare|F&B|pos|quando siamo partiti ci hanno fornito una colazione da asporto spettacolare
1359|Quando siamo partiti...|Quando siamo partiti ci hanno fornito una colazione da asporto sorprendente!|F&B|pos|quando siamo partiti ci hanno fornito una colazione da asporto sorprendente
1360|Quando siamo partiti...|Quando siamo partiti ci hanno regalato una colazione da asporto spettacolare|F&B|pos|quando siamo partiti ci hanno regalato una colazione da asporto spettacolare
1361|Quando siamo partiti...|Quando siamo partiti ci hanno regalato una colazione da asporto sorprendente!|F&B|pos|quando siamo partiti ci hanno regalato una colazione da asporto sorprendente
1362|Abbondante e ottima...|Abbondante e ottima colazione in camera tutte le mattine. Ottimo|F&B|pos|abbondante e ottima colazione in camera tutte le mattine ottimo
1363|L'albergo offre la...|L'albergo offre la bellissima possibilità di pranzare sul proprio balcone privato.|F&B|pos|l albergo offre la bellissima possibilità di pranzare sul proprio balcone privato
1364|L'albergo offre la...|L'albergo offre la bellissima opportunità di pranzare sul proprio balcone privato.|F&B|pos|l albergo offre la bellissima opportunità di pranzare sul proprio balcone privato
1365|L'albergo dà la...|L'albergo dà la bellissima possibilità di pranzare sul proprio balcone privato.|F&B|pos|l albergo dà la bellissima possibilità di pranzare sul proprio balcone privato
1366|L'albergo dà la...|L'albergo dà la bellissima opportunità di pranzare sul proprio balcone privato.|F&B|pos|l albergo dà la bellissima opportunità di pranzare sul proprio balcone privato
1367|La colazione a...|La colazione a buffet è stata uno dei momenti migliori del nostro viaggio|F&B|pos|la colazione a buffet é stata uno dei momenti migliori del nostro viaggio
1368|La colazione a...|La colazione a buffet è stata uno dei momenti migliori del nostro soggiorno.|F&B|pos|la colazione a buffet é stata uno dei momenti migliori del nostro soggiorno
1369|Lo chef dell'hotel...|Lo chef dell'hotel ci ha dato ottimi consigli sui piatti da ordinare.|F&B|pos|lo chef dell hotel ci ha dato ottimi consigli sui piatti da ordinare
1370|In albergo è...|In albergo è presente uno chef molto creativo che prepara ottimi piatti.|F&B|pos|in albergo é presente uno chef molto creativo che prepara ottimi piatti
1371|Chef, cuochi, camerieri...|Chef, cuochi, camerieri e tutto il personale di ristorazione davvero bravi.|F&B|pos|chef cuochi camerieri e tutto il personale di ristorazione davvero bravi
1372|Albergo sopra la...|Albergo sopra la media per servizi di f&b interni, sia al bar che al ristorante.|F&B|pos|albergo sopra la media per servizi di f&b interni sia al bar che al ristorante
1373|Il cameriere è...|Il cameriere è stato molto gentile e attento, rendendo la nostra cena davvero piacevole e rilassante.|F&B|pos|il cameriere é stato molto gentile e attento rendendo la nostra cena davvero piacevole e rilassante
1374|Ottima qualità dei...|Ottima qualità dei piatti e servizio impeccabile da parte del cameriere, torneremo sicuramente.|F&B|pos|ottima qualità dei piatti e servizio impeccabile da parte del cameriere torneremo sicuramente
1375|Prima colazione scarsa...|Prima colazione scarsa e poco varia.|F&B|neg|prima colazione scarsa e poco varia
1376|Prima colazione insufficiente...|Prima colazione insufficiente e poco varia.|F&B|neg|prima colazione insufficiente e poco varia
1377|Servizio lento ai...|Servizio lento ai tavoli e personale poco cortese.|F&B|neg|servizio lento ai tavoli e personale poco cortese
1378|Servizio lento ai...|Servizio lento ai tavoli e cameriere poco cortese.|F&B|neg|servizio lento ai tavoli e cameriere poco cortese
1379|Servizio pigro ai...|Servizio pigro ai tavoli e personale poco cortese.|F&B|neg|servizio pigro ai tavoli e personale poco cortese
1380|Servizio pigro ai...|Servizio pigro ai tavoli e cameriere poco cortese.|F&B|neg|servizio pigro ai tavoli e cameriere poco cortese
1381|Cibo di bassa...|Cibo di bassa qualità e poco appetitoso|F&B|neg|cibo di bassa qualità e poco appetitoso
1382|Cibo di bassa...|Cibo di bassa qualità e poco saporito.|F&B|neg|cibo di bassa qualità e poco saporito
1383|Cibo di bassa...|Cibo di bassa qualità e non appetitoso|F&B|neg|cibo di bassa qualità e non appetitoso
1384|Cibo di bassa...|Cibo di bassa qualità e non saporito.|F&B|neg|cibo di bassa qualità e non saporito
1385|Cibo di scarsa...|Cibo di scarsa qualità e poco appetitoso|F&B|neg|cibo di scarsa qualità e poco appetitoso
1386|Cibo di scarsa...|Cibo di scarsa qualità e poco saporito.|F&B|neg|cibo di scarsa qualità e poco saporito
1387|Cibo di scarsa...|Cibo di scarsa qualità e non appetitoso|F&B|neg|cibo di scarsa qualità e non appetitoso
1388|Cibo di scarsa...|Cibo di scarsa qualità e non saporito.|F&B|neg|cibo di scarsa qualità e non saporito
1389|Cucina da ospedale...|Cucina da ospedale più che ristorante.|F&B|neg|cucina da ospedale più che ristorante
1390|Cucina da clinica,...|Cucina da clinica, più che ristorante.|F&B|neg|cucina da clinica più che ristorante
1391|pietanze da ospedale...|pietanze da ospedale più che ristorante.|F&B|neg|pietanze da ospedale più che ristorante
1392|pietanze da clinica,...|pietanze da clinica, più che ristorante.|F&B|neg|pietanze da clinica più che ristorante
1393|Il cibo era...|Il cibo era terribile Carne sempre dura o poco cotta.|F&B|neg|il cibo era terribile carne sempre dura o poco cotta
1394|Il cibo era...|Il cibo era pessimo Carne sempre dura o poco cotta.|F&B|neg|il cibo era pessimo carne sempre dura o poco cotta
1395|Il cibo era...|Il cibo era penoso. Carne sempre dura o poco cotta.|F&B|neg|il cibo era penoso carne sempre dura o poco cotta
1396|Tutti i piatti...|Tutti i piatti sono troppo salati Lunga coda per il cibo appena cotto|F&B|neg|tutti i piatti sono troppo salati lunga coda per il cibo appena cotto
1397|Tutti i piatti...|Tutti i piatti sono troppo salati Lunga coda per il cibo appena preparato.|F&B|neg|tutti i piatti sono troppo salati lunga coda per il cibo appena preparato
1398|Tutti i piatti...|Tutti i piatti sono troppo salati Lunga attesa per il cibo appena cotto|F&B|neg|tutti i piatti sono troppo salati lunga attesa per il cibo appena cotto
1399|Tutti i piatti...|Tutti i piatti sono troppo salati Lunga attesa per il cibo appena preparato.|F&B|neg|tutti i piatti sono troppo salati lunga attesa per il cibo appena preparato
1400|Tutti i piatti...|Tutti i piatti sono troppo conditi. Lunga coda per il cibo appena cotto|F&B|neg|tutti i piatti sono troppo conditi lunga coda per il cibo appena cotto
1401|Tutti i piatti...|Tutti i piatti sono troppo conditi. Lunga coda per il cibo appena preparato.|F&B|neg|tutti i piatti sono troppo conditi lunga coda per il cibo appena preparato
1402|Tutti i piatti...|Tutti i piatti sono troppo conditi. Lunga attesa per il cibo appena cotto|F&B|neg|tutti i piatti sono troppo conditi lunga attesa per il cibo appena cotto
1403|Tutti i piatti...|Tutti i piatti sono troppo conditi. Lunga attesa per il cibo appena preparato.|F&B|neg|tutti i piatti sono troppo conditi lunga attesa per il cibo appena preparato
1404|Ho trovato un...|Ho trovato un capello nel mio cibo due volte.|F&B|neg|ho trovato un capello nel mio cibo due volte
